lookAtPositionX,lookAtPositionY,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,facePositionX,facePositionY,facePositionZ,faceEulerAnglesX,faceEulerAnglesY,faceEulerAnglesZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,leftEyeEulerAnglesX,leftEyeEulerAnglesY,leftEyeEulerAnglesZ,rightEyePositionX,rightEyePositionY,rightEyePositionY,rightEyeEulerAnglesX,rightEyeEulerAnglesY,rightEyeEulerAnglesZ
1.0,1.0,0.39244625,0.51959115,0.09344671,0.0,0.0,0.036086597,1.6121494e-06,0.39225075,0.52074665,0.026798015,0.0,0.0,0.03608649,1.6041089e-06,0.31829432,0.32094654,0.074154906,0.0,0.0,0.02096329,0.018399604,0.022494392,0.05201296,0.061285347,0.47374213,0.53229666,0.31709194,0.44880006,0.60357773,0.47111,0.51678205,0.5149834,0.5139586,0.6589973,0.47288132,0.4910788,0.48313457,0.51509196,0.51403236,0.65912825,0.50777173,0.5025603
1.0,1.0,0.3975877,0.5264901,0.09063746,0.0,0.0,0.03687293,4.6387774e-07,0.3974135,0.5275954,0.030257601,0.0,0.0,0.036873017,4.615639e-07,0.32236606,0.32474706,0.0734197,0.0,0.0,0.02042951,0.019024868,0.023542142,0.053188156,0.06268783,0.47366518,0.5318943,0.31689906,0.4493936,0.603855,0.4718762,0.5167802,0.51498747,0.513959,0.6611333,0.47366682,0.49121213,0.48313463,0.51509774,0.5140324,0.6612665,0.50869465,0.5029056
1.0,1.0,0.4001804,0.52388716,0.08744822,0.0,0.0,0.037408274,1.3347551e-07,0.3999903,0.5249199,0.033181343,0.0,0.0,0.03740846,1.3280973e-07,0.32149455,0.32412365,0.07392531,0.0,0.0,0.020106709,0.019036477,0.023619743,0.053407837,0.0627409,0.47375786,0.53219736,0.31690618,0.4512515,0.60366607,0.47153404,0.5167802,0.51498747,0.513959,0.66016525,0.47472864,0.49162042,0.48313463,0.51509774,0.5140324,0.66029817,0.50970536,0.5032224
1.0,1.0,0.4263788,0.53462386,0.09722606,0.0,0.0,0.039940443,6.27172e-12,0.42612356,0.5358964,0.02285801,0.0,0.0,0.03994144,6.240424e-12,0.31886342,0.3220578,0.07538065,0.0,0.0,0.020096192,0.019812228,0.024716757,0.055395678,0.06507466,0.4739965,0.5324709,0.3169986,0.450568,0.6029306,0.47182992,0.51678133,0.5149931,0.51397264,0.66348636,0.47199863,0.49050954,0.48312974,0.5151067,0.5140451,0.66362154,0.50672525,0.5022828
1.0,1.0,0.42485955,0.5323176,0.090079576,0.0,0.0,0.03942401,1.8046157e-12,0.424511,0.53342855,0.029776502,0.0,0.0,0.039424453,1.7956113e-12,0.31698045,0.319753,0.07571922,0.0,0.0,0.018987209,0.019993007,0.024726093,0.055187773,0.064555384,0.47392753,0.5321557,0.31677482,0.45101622,0.6033945,0.47137427,0.51678133,0.5149931,0.51397264,0.6627731,0.47395638,0.49121368,0.48312974,0.5151067,0.5140451,0.6629081,0.5086451,0.5029206
1.0,1.0,0.4237111,0.5299532,0.08191609,0.0,0.0,0.038875513,5.192575e-13,0.4233648,0.53087974,0.038456943,0.0,0.0,0.03887599,5.1666673e-13,0.3252181,0.32763785,0.07488035,0.0,0.0,0.018837275,0.020168899,0.024895985,0.055532213,0.06473601,0.47392362,0.5321069,0.3167051,0.45127308,0.60290444,0.4719022,0.51678115,0.5149926,0.5139738,0.66211194,0.47623843,0.4920178,0.48312995,0.5151063,0.51404643,0.66224766,0.51108545,0.5037286
1.0,0.0,0.09149356,0.30162346,0.11818222,0.0,0.0,0.033277456,2.4398761e-17,0.09145329,0.3028369,0.005098016,0.0,0.0,0.033277024,2.4277002e-17,0.42865288,0.42901602,0.031704813,0.0,0.0,0.017682292,0.011071588,0.01196119,0.040334918,0.046673503,0.4743773,0.53358495,0.31689084,0.46506882,0.6026263,0.47251424,0.51678544,0.5149894,0.51397526,0.5924572,0.46441704,0.49335018,0.48312613,0.5151011,0.51404893,0.5925931,0.50144285,0.5002703
1.0,0.0,0.09017575,0.30131552,0.1265511,0.0,0.0,0.03296962,7.020465e-18,0.09010642,0.30264252,0.0,0.0031895628,0.0,0.032969102,6.9854294e-18,0.41983783,0.42029804,0.03169539,0.0,0.0,0.017557796,0.01076167,0.0116130505,0.040030815,0.04634501,0.4743907,0.53335094,0.31673884,0.46589237,0.6035318,0.4720704,0.51678544,0.5149894,0.51397526,0.59234923,0.46210676,0.49292773,0.48312613,0.5151011,0.51404893,0.59248525,0.49914768,0.49984053
1.0,0.0,0.09035142,0.30439985,0.11425506,0.0,0.0,0.0338253,2.020058e-18,0.09027076,0.30556428,0.009065852,0.0,0.0,0.033824746,2.0099775e-18,0.41955617,0.4199531,0.031855106,0.0,0.0,0.01768918,0.010834471,0.01156899,0.04056599,0.04658737,0.47454152,0.5331814,0.3168062,0.46564353,0.60355985,0.4713418,0.516784,0.5149868,0.5139716,0.5931791,0.46562645,0.49352446,0.48312652,0.51509774,0.51404667,0.59331447,0.5026439,0.50049925
1.0,0.5,0.23594631,0.44022614,0.11409162,0.0,0.0,0.029428959,9.491788e-23,0.23587193,0.44168332,0.008771404,0.0,0.0,0.029427374,9.4444333e-23,0.36212924,0.36300686,0.05382132,0.0,0.0,0.0191989,0.012986941,0.015612677,0.04353812,0.050055362,0.4748509,0.5328938,0.31738287,0.4542144,0.60389644,0.47001466,0.5167851,0.514989,0.513979,0.6347991,0.46648335,0.4907465,0.48312637,0.5150985,0.51405466,0.6349344,0.5026548,0.5007343
1.0,0.5,0.24159835,0.44492668,0.101892926,0.0,0.0,0.029658623,2.731154e-23,0.24148308,0.44615105,0.020565744,0.0,0.0,0.029657103,2.7175286e-23,0.3605333,0.3612615,0.05432186,0.0,0.0,0.019115625,0.013499986,0.016175793,0.044393532,0.051059093,0.474853,0.53254956,0.31706315,0.45459,0.60355717,0.47008523,0.5167848,0.51499015,0.51397914,0.63607305,0.47001553,0.49163803,0.4831277,0.5150984,0.51405424,0.63620645,0.50604665,0.50168914
1.0,0.5,0.24524806,0.43958178,0.10392281,0.0,0.0,0.030428648,7.858584e-24,0.24510662,0.44083637,0.018540777,0.0,0.0,0.030426795,7.819377e-24,0.36507544,0.3658447,0.053869672,0.0,0.0,0.019026728,0.01368972,0.016108178,0.044950217,0.051571745,0.4750361,0.5323512,0.31703776,0.45477116,0.6035366,0.4697462,0.5167848,0.51499015,0.51397914,0.63460743,0.4693214,0.49154148,0.4831277,0.5150984,0.51405424,0.63474077,0.505388,0.50148815
0.5,1.0,0.42097342,0.533154,0.106774524,0.0,0.0,0.038177263,3.6925751e-28,0.42047286,0.5346219,0.014003715,0.0,0.0,0.038174253,3.6741517e-28,0.31207263,0.31440407,0.07792517,0.0,0.0,0.01900677,0.018896502,0.02165195,0.053214047,0.059860315,0.47505167,0.53254986,0.3172865,0.4506,0.6038916,0.46991268,0.5167836,0.5149917,0.5139811,0.66326475,0.46906593,0.48953232,0.48313248,0.5150982,0.5140592,0.66339576,0.5040064,0.5013579
0.5,1.0,0.41968384,0.52996,0.10624412,0.0,0.0,0.036990486,1.0624968e-28,0.41917333,0.5314113,0.01415564,0.0,0.0,0.036988407,1.0571953e-28,0.31249413,0.31462714,0.07768674,0.0,0.0,0.019046597,0.018956345,0.02163553,0.05267668,0.05991761,0.4750584,0.5322977,0.31732026,0.4500248,0.6034655,0.47041267,0.5167836,0.51499134,0.5139832,0.6623621,0.46922272,0.48964715,0.48313224,0.51509815,0.51406145,0.66249293,0.5040804,0.50137484
0.5,1.0,0.4225274,0.5321644,0.11782807,0.0,0.0,0.03861982,3.0572122e-29,0.42212245,0.5338772,0.002229779,0.0,0.0,0.038618103,3.041958e-29,0.31298172,0.31545323,0.07847257,0.0,0.0,0.019596975,0.019128084,0.022230249,0.05260828,0.060420875,0.47505006,0.5320437,0.31706643,0.44996768,0.60367566,0.4705275,0.5167836,0.51499134,0.5139832,0.6629413,0.46604562,0.4885366,0.48313224,0.51509815,0.51406145,0.6630719,0.5007929,0.50026816
0.5,0.5,0.2611031,0.44693124,0.13464992,0.0,0.0,0.0342632,1.4365153e-33,0.26092982,0.4487949,0.0,0.0123978155,0.0,0.03426206,1.429346e-33,0.37541562,0.37593085,0.0554009,0.0,0.0,0.017512783,0.014533058,0.016616136,0.04243763,0.048317656,0.47569606,0.5326703,0.31747878,0.4536129,0.60320455,0.46933946,0.5167906,0.5149899,0.51399523,0.6369418,0.46026713,0.4888509,0.48312837,0.5150964,0.51407415,0.63707453,0.4962244,0.4989382
0.5,0.5,0.26482904,0.45321813,0.13444892,0.0,0.0,0.0350983,4.1334105e-34,0.26458547,0.4550945,0.0,0.012480667,0.0,0.03509666,4.11278e-34,0.37030202,0.37076873,0.057013158,0.0,0.0,0.017816825,0.015315382,0.017006913,0.044060588,0.049794674,0.4756026,0.53271246,0.31765586,0.4533165,0.6037798,0.46932575,0.5167906,0.5149899,0.51399523,0.6388176,0.4605521,0.48877108,0.48312837,0.5150964,0.51407415,0.63895,0.49638954,0.49897
0.5,0.5,0.2639105,0.44529513,0.14404525,0.0,0.0,0.034739505,1.189342e-34,0.26363844,0.44733715,0.0,0.021613419,0.0,0.034738094,1.1834052e-34,0.3681137,0.36857754,0.056158155,0.0,0.0,0.018291133,0.014964327,0.016570328,0.043859355,0.04963626,0.47555867,0.53248155,0.31737667,0.4528954,0.60437363,0.46953782,0.5167913,0.5149899,0.5139983,0.6365097,0.45766842,0.48816302,0.4831277,0.5150961,0.5140775,0.63664234,0.49368477,0.49822992
0.5,0.5,0.2405068,0.4454653,0.13340351,0.0,0.0,0.031216508,5.588453e-39,0.24030447,0.44730145,0.0,0.010937854,0.0,0.031213796,5.560564e-39,0.36077976,0.36106232,0.052524347,0.0,0.0,0.018922575,0.013758664,0.015067526,0.042370506,0.047730293,0.47584543,0.5326458,0.31723273,0.45464134,0.6026138,0.47047746,0.51679474,0.51498777,0.51400214,0.6365022,0.46058315,0.4889767,0.48312664,0.5150941,0.51408195,0.63663507,0.4966038,0.4990481
0.5,0.5,0.24361725,0.44541162,0.13392831,0.0,0.0,0.031218337,1.608014e-39,0.24340904,0.44726008,0.0,0.011207666,0.0,0.031215498,1.599994e-39,0.35770288,0.35790873,0.052823544,0.0,0.0,0.018261906,0.014047051,0.015266817,0.04314234,0.048501506,0.47594553,0.5329234,0.31718278,0.45507526,0.6030552,0.46994588,0.5167951,0.5149882,0.514003,0.63655704,0.46054208,0.48896056,0.48312652,0.5150947,0.5140829,0.63669044,0.49663156,0.4990555
0.5,0.5,0.2412272,0.4452235,0.13740443,0.0,0.0,0.030895812,4.62689e-40,0.24100296,0.44714007,0.0,0.014765428,0.0,0.030892957,4.60378e-40,0.35343966,0.35362393,0.05325164,0.0,0.0,0.01831874,0.0140256435,0.015317507,0.04255852,0.04789992,0.47582316,0.53288686,0.31732154,0.45470998,0.6028913,0.47039837,0.5167957,0.51498884,0.51400423,0.6363628,0.45947057,0.4886785,0.4831263,0.51509565,0.5140843,0.63649654,0.4955522,0.4987547
0.5,0.5,0.2304436,0.4398616,0.14959301,0.0,0.0,0.030514976,1.7e-44,0.23037553,0.44199613,0.0,0.02704793,0.0,0.030512208,1.7e-44,0.36887234,0.36921024,0.04973284,0.0,0.0,0.018289944,0.012899451,0.014418209,0.04053469,0.046225127,0.4762721,0.53251165,0.31699497,0.45628142,0.60202825,0.4709628,0.5168017,0.5149944,0.51401013,0.63487,0.45588538,0.4878215,0.48312426,0.51510066,0.51409185,0.63500345,0.49196142,0.49777532
0.5,0.5,0.23716614,0.44836813,0.14218837,0.0,0.0,0.031176547,0.0,0.23704699,0.4503887,0.0,0.019647269,0.0,0.031173527,0.0,0.368071,0.36836877,0.05075611,0.0,0.0,0.018324478,0.013170564,0.014594416,0.041150343,0.04665457,0.47629765,0.53273207,0.31699666,0.45637986,0.6015251,0.47118434,0.51680285,0.5149944,0.5140088,0.6374436,0.4582488,0.4882409,0.4831244,0.5151007,0.5140918,0.63757753,0.49426815,0.49838185
0.5,0.5,0.24497405,0.447891,0.1472694,0.0,0.0,0.031798176,0.0,0.24488232,0.45000833,0.0,0.024891777,0.0,0.031795423,0.0,0.3666399,0.36701304,0.05255171,0.0,0.0,0.017883537,0.013643556,0.015374912,0.041698314,0.04747867,0.47631207,0.5327702,0.31716502,0.45532975,0.60200876,0.47086546,0.51680285,0.5149944,0.5140088,0.63738453,0.4565073,0.48775735,0.4831244,0.5151007,0.5140918,0.6375184,0.49249431,0.49788207
1.0,0.5,2.480981e-08,0.13677686,0.2355,0.0,0.0,0.26466417,0.5719191,2.4235637e-08,0.1382598,0.0,0.11419216,0.0,0.26425013,0.5723032,0.27922294,0.27109203,0.038091797,0.0,0.0,0.032617554,0.017253095,0.01364324,0.077781126,0.06890977,0.52899414,0.43671578,0.2961788,0.3961888,0.5279031,0.49785793,0.51680064,0.5149902,0.5140029,0.54210603,0.42840368,0.49397737,0.4831289,0.5150931,0.5140843,0.5422274,0.46532616,0.49706703
1.0,0.5,2.0540902e-09,0.125711,0.23362929,0.0,0.0,0.28166667,0.5840912,2.006553e-09,0.1270981,0.0,0.11188459,0.0,0.28112593,0.5843766,0.27485165,0.26792467,0.03961713,0.0,0.0,0.0322343,0.017260723,0.013800431,0.07882449,0.069550596,0.5285455,0.43662822,0.29668868,0.3978772,0.5289543,0.49753,0.51680064,0.5149902,0.5140029,0.5387437,0.4288648,0.4944957,0.4831289,0.5150931,0.5140843,0.538865,0.46593356,0.49734876
1.0,0.5,1.7006525e-10,0.12496337,0.19877964,0.0,0.0,0.28534693,0.59041125,1.6612957e-10,0.12614617,0.0,0.07640736,0.0,0.28482705,0.59083754,0.2756821,0.26821056,0.039291836,0.0,0.0,0.030744953,0.018202843,0.014318107,0.07939258,0.070889376,0.52783304,0.43687302,0.29715967,0.40061057,0.5264444,0.50195354,0.51679814,0.51498514,0.5140013,0.5384403,0.43944266,0.49534667,0.48313236,0.5150877,0.5140832,0.5385614,0.47671014,0.49820092
0.0,1.0,3.6230052e-08,0.24388711,0.12864836,0.0,0.0,0.20261319,0.14153112,3.6417376e-08,0.24502775,0.0,0.005619533,0.0,0.202528,0.14157167,0.35804054,0.35524747,0.029804297,0.0,0.0,0.036693208,0.024539625,0.020833304,0.08278857,0.078680225,0.51918286,0.43608245,0.29895025,0.3805373,0.48485443,0.55913997,0.5167959,0.5149843,0.5139988,0.5747796,0.46127307,0.49417055,0.4831334,0.5150833,0.5140795,0.5749012,0.49842697,0.49976256
0.0,1.0,2.9996137e-09,0.23907943,0.13059157,0.0,0.0,0.20415512,0.15243466,3.015121e-09,0.24022807,0.0,0.007206925,0.0,0.2040386,0.15246384,0.35903534,0.35639283,0.02936472,0.0,0.0,0.036912076,0.024638591,0.02089329,0.08340078,0.079281665,0.5192729,0.43629164,0.29913515,0.3810867,0.48521304,0.55886734,0.5167959,0.5149843,0.5139988,0.57324076,0.46042264,0.49416718,0.4831334,0.5150833,0.5140795,0.5733626,0.4977082,0.4996613
0.0,1.0,2.483486e-10,0.24021344,0.13057446,0.0,0.0,0.20964126,0.13914408,2.496324e-10,0.24136189,0.0,0.0074535026,0.0,0.2095632,0.13921647,0.368641,0.36571312,0.029357102,0.0,0.0,0.03721758,0.024697203,0.02080588,0.08280867,0.07798494,0.5192503,0.4360655,0.29895836,0.38075095,0.48519766,0.55782753,0.51679385,0.514983,0.5139997,0.57366866,0.4606824,0.49417105,0.48313487,0.51508135,0.5140801,0.57378954,0.49789315,0.4996868
0.5,1.0,2.7358643e-08,0.27327624,0.089132845,0.0,0.0,0.22335437,0.08571452,2.7354883e-08,0.27399907,0.033981845,0.0,0.0,0.22326863,0.0859296,0.35430878,0.3514582,0.0333914,0.0,0.0,0.038098566,0.024835944,0.021067984,0.08218727,0.075100005,0.5204467,0.43598253,0.30017313,0.3800907,0.49157664,0.54876935,0.51679087,0.5149826,0.5140075,0.5837314,0.47304174,0.49544513,0.48313835,0.5150772,0.5140839,0.58384836,0.5101162,0.50171244
0.5,1.0,2.2651174e-09,0.2760813,0.09273982,0.0,0.0,0.218981,0.09104719,2.2648068e-09,0.27685273,0.031011865,0.0,0.0,0.21885628,0.091231465,0.355647,0.35288104,0.03394393,0.0,0.0,0.03896264,0.025006218,0.020955741,0.08088364,0.07385213,0.5210568,0.4361406,0.3006733,0.3782112,0.49321228,0.5460355,0.51679087,0.5149826,0.5140075,0.58452153,0.47207496,0.4952366,0.48313835,0.5150772,0.5140839,0.5846391,0.5093268,0.501594
