lookAtPositionX,lookAtPositionY,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,facePositionX,facePositionY,facePositionZ,faceEulerAnglesX,faceEulerAnglesY,faceEulerAnglesZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,leftEyeEulerAnglesX,leftEyeEulerAnglesY,leftEyeEulerAnglesZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,rightEyeEulerAnglesX,rightEyeEulerAnglesY,rightEyeEulerAnglesZ
0.16649735,0.59397376,0.014276986,0.13607687,0.09335516,0.0,0.0,0.17348345,0.055597685,0.014020082,0.1378816,0.02378826,0.0,0.0,0.17617866,0.06359088,0.23854865,0.21516532,0.045846924,0.0,0.0,0.06760496,0.020871488,0.018285656,0.068003744,0.06303435,0.48701987,0.5304262,0.31006977,0.58122116,0.5226351,0.48988253,0.5161668,0.51443577,0.51312196,0.5416312,0.4715926,0.49763054,0.4836008,0.51486605,0.51332235,0.54211944,0.50724775,0.50061196
0.3747838,0.99324673,0.11136552,0.21209745,0.013989929,0.0,0.0,0.18721828,4.4268435e-07,0.104321375,0.2133025,0.103513055,0.0,0.0,0.18941888,4.1439847e-07,0.20845912,0.19156367,0.058315817,0.0,0.0,0.07218566,0.025069907,0.02469743,0.07477646,0.066639,0.4875455,0.5303671,0.30970424,0.576794,0.52274984,0.49067402,0.51616573,0.51443636,0.51312387,0.5646923,0.4956605,0.4994354,0.48360243,0.51486605,0.5133256,0.565187,0.53124297,0.50409377
0.44620723,0.8027802,0.05947046,0.18387844,0.025903076,0.0,0.0,0.18157692,0.008712202,0.052791152,0.18522476,0.09185776,0.0,0.0,0.18448025,0.008860881,0.23482831,0.21653108,0.054344922,0.0,0.0,0.071893565,0.023598323,0.022629226,0.06943683,0.062313173,0.48833382,0.5307713,0.31039712,0.57807493,0.52213216,0.48836425,0.5161623,0.51443756,0.51312655,0.5562437,0.49229562,0.4991297,0.48360267,0.5148661,0.5133284,0.55673647,0.5280406,0.50319386
0.29406232,0.65206975,0.23749715,0.20571943,0.0033071132,0.0,0.0,0.35561097,0.0075871386,0.22867365,0.20683606,0.114254825,0.0,0.0,0.38222563,0.0071004587,0.18173695,0.1650899,0.07671482,0.0,0.0,0.06340935,0.022920383,0.023422854,0.065513454,0.056533977,0.48886883,0.5311589,0.30945134,0.5768859,0.51974267,0.48812032,0.5161593,0.5144388,0.5131171,0.56283414,0.49899814,0.49987343,0.48360533,0.514867,0.51332027,0.5633276,0.5346188,0.5044046
0.7840967,0.97629833,0.09370245,0.20952052,0.0,0.014767252,0.0,0.18064635,5.709432e-07,0.08484009,0.21046972,0.13255894,0.0,0.0,0.18335415,5.4651184e-07,0.19673507,0.17971992,0.06202232,0.0,0.0,0.073122144,0.02358984,0.023317002,0.0703595,0.061798587,0.4882966,0.5309533,0.30945605,0.5791664,0.5211997,0.48722896,0.51615983,0.51444095,0.51311284,0.56406754,0.50452936,0.5005836,0.48360327,0.51487,0.5133191,0.56456393,0.54020643,0.505215
0.23173928,0.89062196,0.10111784,0.19569446,0.023317557,0.0,0.0,0.19846782,1.8389504e-13,0.09514306,0.19700684,0.093705885,0.0,0.0,0.20069942,1.7602597e-13,0.20996505,0.1912463,0.058462866,6.3506536e-07,6.3626743e-07,0.0759501,0.025327295,0.024363885,0.07079907,0.06307047,0.48768425,0.53088176,0.3090564,0.57818335,0.520979,0.489324,0.5161612,0.514439,0.5131114,0.5597731,0.49287045,0.49914363,0.48360148,0.51486886,0.51331955,0.5602659,0.52836853,0.50343406
0.8787824,0.76524293,0.041889,0.16241448,0.0,0.017661016,0.0,0.18586932,0.030889098,0.03900816,0.16349794,0.13591044,0.0,0.0,0.19012006,0.032824293,0.21755026,0.19842395,0.056684814,2.04548e-13,2.0493543e-13,0.07522249,0.023012714,0.022630299,0.06824821,0.059987694,0.48855105,0.5311483,0.30950946,0.5793268,0.52108485,0.48715523,0.5161562,0.5144373,0.51310235,0.54967606,0.5053846,0.50053674,0.4836039,0.51487,0.51331186,0.55017567,0.5413196,0.50415564
0.6361547,0.041345894,0.0,0.002602497,0.08660965,0.0,0.0,0.24891326,0.23628253,0.0,0.004180466,0.03107552,0.0,0.0,0.26472774,0.25746682,0.29027793,0.26020363,0.043406755,6.588281e-20,6.600761e-20,0.05660232,0.017835967,0.01597688,0.058445636,0.05339185,0.49105808,0.5330912,0.31020665,0.5745426,0.5235258,0.47958633,0.5161532,0.51443416,0.51310194,0.50079733,0.4735541,0.49995786,0.4836061,0.514869,0.5133133,0.5012784,0.50949883,0.50002426
0.84694725,0.18659657,0.0019228248,0.03248262,0.058326084,0.0,0.0,0.18719284,0.22625898,0.0022697838,0.034075614,0.05952038,0.0,0.0,0.19458133,0.2563573,0.26945427,0.21897875,0.04560606,2.3057699e-26,2.3101371e-26,0.05054599,0.01835716,0.016566705,0.05963793,0.053603243,0.49097154,0.5328004,0.31028962,0.57150304,0.5300941,0.4773667,0.5161489,0.5144263,0.5131056,0.5099101,0.48220325,0.4996473,0.48361135,0.5148623,0.5133197,0.51039726,0.51819193,0.50037825
0.978616,0.44726795,0.0020731157,0.111079946,0.032110002,0.0,0.0,0.16325153,0.07595366,0.0020618862,0.112579264,0.08599121,0.0,0.0,0.16846026,0.09297154,0.25969517,0.22509809,0.05024279,8.0697496e-33,8.085045e-33,0.058098376,0.019444618,0.017695822,0.061500356,0.055293746,0.49044925,0.5321078,0.30928317,0.5657948,0.53024054,0.47803903,0.51614696,0.51442015,0.5131076,0.5339108,0.4903078,0.4993417,0.4836137,0.51485676,0.51332724,0.53440964,0.52629817,0.50181186
0.5651706,0.8888063,0.11858967,0.2225416,0.026574764,0.0,0.0,0.1569557,1.12393195e-07,0.11232484,0.22389163,0.09133662,0.0,0.0,0.15941052,8.043295e-08,0.21297736,0.18931787,0.06516257,2.599182e-39,2.604111e-39,0.05746667,0.023603123,0.022761794,0.067790546,0.06152387,0.49033996,0.5321454,0.30840075,0.5636522,0.52727455,0.4803009,0.516143,0.514416,0.5131066,0.5681683,0.49191633,0.49889106,0.4836169,0.514853,0.5133305,0.56867707,0.52759224,0.5038119
0.314528,0.75610054,0.11486516,0.21350682,0.056701127,0.0,0.0,0.16376254,3.6200745e-14,0.109287255,0.21514899,0.060905285,0.0,0.0,0.16605967,2.5906657e-14,0.21676344,0.1963957,0.062508285,0.0,0.0,0.055098668,0.023135202,0.02204072,0.06715132,0.06209732,0.49027127,0.5322797,0.30925423,0.5632303,0.52508456,0.48333588,0.5161404,0.51441276,0.51310533,0.5652373,0.48287606,0.49775344,0.48361817,0.51485026,0.51333344,0.5657451,0.5184898,0.50244474
0.1129511,0.5638865,0.061317477,0.17032169,0.098252155,0.0,0.0,0.15513489,0.0064244177,0.053923815,0.17226204,0.018627966,0.0,0.0,0.15782923,0.0064675347,0.23042019,0.20602183,0.055539966,0.0,0.0,0.056440968,0.02137758,0.019441513,0.06415818,0.061192624,0.49006605,0.5324348,0.30961257,0.56538343,0.5241182,0.48606294,0.51613486,0.51440954,0.51310307,0.55210495,0.47035116,0.49690092,0.48362195,0.5148478,0.5133336,0.55260783,0.50585765,0.5006186
0.24021924,0.35675216,0.0005478129,0.105334,0.114410244,0.0,0.0,0.15426193,0.07777977,0.00054619863,0.10721444,0.0021803207,0.0,0.0,0.15741435,0.09428306,0.23678297,0.20945466,0.046830002,0.0,0.0,0.057158552,0.01852851,0.015934678,0.060135648,0.057792414,0.48925912,0.5322121,0.3097652,0.56735194,0.52396834,0.48553374,0.51613027,0.51440597,0.51310843,0.5322568,0.4651894,0.49775296,0.4836238,0.51484454,0.5133417,0.5327527,0.5007269,0.5000477
0.19027555,0.19741678,0.0010166434,0.052607868,0.11152576,0.0,0.0,0.17177457,0.1733302,0.0011257791,0.054320294,0.0046125944,0.0,0.0,0.17563374,0.1933519,0.25002834,0.21518728,0.04431429,0.0,0.0,0.056891248,0.01830916,0.015401057,0.06206169,0.05855859,0.48867226,0.5324226,0.3097725,0.56950647,0.52172804,0.48737258,0.5161308,0.5144046,0.5131087,0.5161009,0.46594644,0.49890387,0.48362446,0.5148418,0.5133437,0.51658666,0.50140065,0.5000465
0.9334822,0.18177783,3.2742825e-10,0.05054437,0.0,0.0020727955,0.0,0.18111345,0.17025521,3.6258102e-10,0.052013446,0.11978973,0.0,0.0,0.1871717,0.19342521,0.26775303,0.23766004,0.045466606,0.0,0.0,0.062210094,0.017706256,0.015759459,0.058514506,0.05257459,0.48936024,0.5327053,0.31015265,0.57019836,0.5228464,0.48502883,0.51613,0.51440316,0.51311284,0.51549006,0.50050056,0.5000155,0.4836256,0.51483965,0.5133486,0.5159814,0.5364343,0.5011639
0.52022094,0.37161666,0.8159327,0.22650701,0.0,0.04583619,0.0,0.3333469,0.006487625,0.8101641,0.22714007,0.15821446,0.0,0.0,0.38752067,0.005410514,0.13646305,0.12711823,0.07710729,0.0013445183,0.0014138466,0.052856356,0.020670602,0.022443606,0.05427904,0.04766952,0.48886192,0.533356,0.30788818,0.56463104,0.52037865,0.48965913,0.5161296,0.51440144,0.51311684,0.5692102,0.5138656,0.50193137,0.4836242,0.51483744,0.51335275,0.5696978,0.5478575,0.50670403
0.87219065,0.22790551,0.0018358233,0.10945143,0.010143535,0.0,0.0,0.1285756,0.08602164,0.0018241797,0.11084596,0.107650295,0.0,0.0,0.13133089,0.112073325,0.27598473,0.2314021,0.04798364,4.4540444e-10,4.6837195e-10,0.04997054,0.018523097,0.014491422,0.05030909,0.043946303,0.4853586,0.5431758,0.31594986,0.58325374,0.5337741,0.48567867,0.5161266,0.5143951,0.5131146,0.5334397,0.4969114,0.49979314,0.48362753,0.51483095,0.5133507,0.5339381,0.53280604,0.50222856
0.5896406,0.9834292,0.21750309,0.2715841,0.0,0.0463532,0.0,0.1552671,2.652101e-07,0.20777023,0.27202573,0.16324094,0.0,0.0,0.1582287,2.0538741e-07,0.23015025,0.2044319,0.06586515,3.9978263e-06,4.025428e-06,0.05918273,0.02541332,0.025198696,0.06119704,0.052733608,0.4836029,0.5421167,0.31318414,0.5856126,0.5291952,0.49115816,0.5161253,0.5143919,0.51311356,0.5829842,0.51395947,0.502338,0.48362917,0.514827,0.51334965,0.5834936,0.5491662,0.5082732
0.8171911,0.25970638,4.483545e-05,0.10081768,0.0,0.023885813,0.0,0.14759491,0.09962375,4.468388e-05,0.1020717,0.14141671,0.0,0.0,0.15168485,0.12767445,0.2679574,0.22457775,0.048473954,1.3991594e-12,1.4088214e-12,0.049641788,0.018274233,0.01485072,0.050209336,0.043740798,0.48516893,0.542994,0.3141818,0.5855624,0.5242484,0.48714873,0.5161246,0.5143894,0.5131092,0.5307083,0.50728106,0.50044775,0.48362982,0.5148245,0.5133433,0.5312044,0.5431093,0.50269055
0.10495466,0.65786135,0.06946341,0.1932756,0.056840714,0.0,0.0,0.12895444,0.0012041909,0.061068173,0.19490841,0.060628407,0.0,0.0,0.13054228,0.0012087782,0.21010919,0.180322,0.058041085,4.896785e-19,4.930599e-19,0.05204958,0.020960514,0.019130008,0.056852344,0.05208392,0.48477343,0.542455,0.31295812,0.5819656,0.5238479,0.48842937,0.5161262,0.5143886,0.5131074,0.55904806,0.48270103,0.49794793,0.48363087,0.51482356,0.5133404,0.55955195,0.51832414,0.5021924
0.93779844,0.057991207,0.051689345,0.18996492,0.07439819,0.0,0.0,0.06348482,0.004412414,0.0478764,0.19173862,0.042937677,0.0,0.0,0.06359164,0.004450646,0.27633944,0.23475341,0.05406706,1.5772076e-25,1.5880958e-25,0.032804754,0.021056239,0.015004698,0.061470497,0.05230026,0.48841867,0.5466573,0.30975848,0.5121588,0.55917203,0.4646197,0.5161277,0.514386,0.5131041,0.5580217,0.4774327,0.4973703,0.48363048,0.51482016,0.5133371,0.5585241,0.51303554,0.5015326
0.6537685,0.5462216,0.25004333,0.2811247,0.022433322,0.0,0.0,0.08957946,0.00014722046,0.24547827,0.28234828,0.09445816,0.0,0.0,0.09038401,0.00014754845,0.2140771,0.19163395,0.06651296,5.080021e-32,5.115098e-32,0.041756112,0.019332139,0.016257776,0.055067755,0.04946852,0.48710692,0.54478884,0.31102026,0.5446127,0.5472284,0.47540313,0.51612693,0.51438403,0.5130995,0.58587176,0.4932485,0.49882898,0.4836317,0.51481825,0.513333,0.5863785,0.52842164,0.50495666
0.5539323,0.3346545,0.044707507,0.15214421,0.047743615,0.0,0.0,0.09452282,0.03010546,0.0417521,0.15370305,0.06980328,0.0,0.0,0.09576811,0.033343103,0.255504,0.21310237,0.06035302,1.6362243e-38,1.6475209e-38,0.04304822,0.020681072,0.017530544,0.05010738,0.046017334,0.48493233,0.54308826,0.31523085,0.5707131,0.53667927,0.4870507,0.51612616,0.5143844,0.513102,0.5464898,0.4854812,0.49864635,0.48363215,0.51481795,0.51333445,0.5469887,0.52122694,0.50200015
0.6028532,0.10041088,0.0007326218,0.10700622,0.084431194,0.0,0.0,0.11259318,0.07945996,0.0007252341,0.10874246,0.03317471,0.0,0.0,0.11375265,0.09545878,0.2836092,0.23971754,0.050623614,0.0,0.0,0.0404225,0.018289832,0.014493079,0.048146505,0.043465894,0.4862557,0.54391825,0.31517783,0.5697242,0.5390245,0.49106184,0.516126,0.5143853,0.51310205,0.53279275,0.47427374,0.49831107,0.483632,0.51481825,0.5133333,0.5332867,0.51012826,0.5006752
0.78354526,0.7804137,0.14354366,0.24017675,0.012691832,0.0,0.0,0.12167602,2.0174382e-07,0.13603166,0.24135174,0.10516176,0.0,0.0,0.12319559,1.3772576e-07,0.21327376,0.18174437,0.0762988,5.5232295e-08,5.5251896e-08,0.04858998,0.022075158,0.021604566,0.05649018,0.05057191,0.4860302,0.54241276,0.31285837,0.57558817,0.53840744,0.49061748,0.51612675,0.5143867,0.513102,0.5733837,0.49601272,0.49941057,0.48363066,0.5148198,0.51333195,0.57389075,0.5316255,0.5047047
0.4929977,0.38479477,0.87824106,0.32332748,0.0,0.08820237,0.0,0.22134228,0.00025584456,0.8754008,0.32302773,0.19887389,0.0,0.0,0.23511994,0.00025731267,0.14849612,0.12991357,0.07164703,0.0,0.0,0.042898707,0.01708417,0.016967377,0.052090175,0.044741895,0.4781259,0.5660008,0.31960398,0.6125676,0.54801637,0.4781223,0.5161281,0.51438916,0.51310533,0.5988926,0.5264147,0.505291,0.48363227,0.5148219,0.51333356,0.5993747,0.5595572,0.5119647
0.8039136,0.179474,0.037134826,0.14369623,0.0,0.017431697,0.0,0.08742375,0.045497544,0.03505784,0.14483571,0.13397232,0.0,0.0,0.088212654,0.049998995,0.26631582,0.23441102,0.04839553,0.0,0.0,0.047935184,0.015594604,0.014485073,0.04727025,0.04103732,0.47855052,0.5659503,0.32174516,0.61475617,0.5505339,0.47319102,0.51612914,0.51438767,0.5131054,0.5439795,0.5053474,0.50047153,0.48363203,0.51482046,0.51333225,0.54447275,0.5407924,0.5036338
0.46204996,0.50716126,0.12702614,0.23212434,0.0038696036,0.0,0.0,0.09042616,5.2247833e-07,0.11913606,0.23321426,0.11240307,0.0,0.0,0.09105903,5.0781284e-07,0.2221167,0.19840008,0.06232082,0.0,0.0,0.046168156,0.01727422,0.016698774,0.05282847,0.045744818,0.47893006,0.5661942,0.3215447,0.6119504,0.5515199,0.4742665,0.5161295,0.51438874,0.51310295,0.570855,0.49880278,0.4998292,0.48363313,0.51482135,0.5133293,0.5713538,0.5339681,0.5048768
0.6164445,0.061468184,0.021603292,0.12683484,0.030235745,0.0,0.0,0.08901525,0.06407608,0.020934891,0.12828499,0.08615438,0.0,0.0,0.08973068,0.07571101,0.29080003,0.25356534,0.045124616,0.0,0.0,0.04506153,0.015814371,0.013524134,0.048568994,0.042650662,0.47876924,0.5659454,0.32219997,0.6138293,0.5549049,0.47303975,0.5161303,0.5143872,0.51310474,0.5387917,0.49080488,0.49928522,0.48363277,0.51482034,0.51333064,0.5392821,0.5262422,0.502065
0.8020265,0.6793002,0.18384908,0.28355098,0.0,0.04747364,0.0,0.09212389,5.192528e-07,0.17671363,0.28391925,0.16399099,0.0,0.0,0.09264096,5.316783e-07,0.1838193,0.16312647,0.07467717,4.0658882e-08,4.0878763e-08,0.0474978,0.01839947,0.01837399,0.056334596,0.04757605,0.47860944,0.565922,0.32105803,0.6093362,0.5528503,0.47235635,0.5161295,0.5143856,0.5131034,0.5865974,0.51426667,0.5024956,0.48363325,0.5148194,0.5133288,0.5871024,0.54931885,0.5086646
0.82845575,0.18794584,0.134157,0.19240895,0.0,0.016239442,0.0,0.1225183,0.004365418,0.12668853,0.1934202,0.13293816,0.0,0.0,0.123408034,0.004269643,0.22928388,0.21053718,0.06854559,1.3095801e-14,1.3166632e-14,0.041857205,0.019330662,0.019378532,0.052757815,0.045178104,0.47900024,0.56582767,0.32160527,0.6111439,0.5531998,0.473608,0.51613176,0.51438385,0.51310295,0.55878985,0.50493145,0.5005825,0.4836322,0.51481795,0.51332843,0.55928934,0.54032516,0.5047989
0.2834422,0.753055,0.19015707,0.2740297,0.009113093,0.0,0.0,0.08654098,2.7169102e-07,0.18136188,0.2750999,0.10696971,0.0,0.0,0.08708539,2.6545288e-07,0.20181,0.17265719,0.07181257,4.218026e-21,4.2408367e-21,0.046128757,0.018687686,0.016511168,0.055342596,0.047354866,0.47934145,0.56611514,0.3212844,0.6095912,0.5513665,0.4740125,0.5161319,0.5143817,0.5131036,0.58372027,0.49729195,0.4995423,0.48363185,0.51481634,0.51332873,0.58422226,0.532248,0.50547993
0.99476075,0.3725688,0.07293828,0.20652637,0.0,0.03432955,0.0,0.089090124,0.0037724387,0.06258113,0.20733994,0.15070349,0.0,0.0,0.08997545,0.0038011016,0.2557527,0.22819051,0.057770155,1.3585838e-27,1.3659311e-27,0.04639695,0.01794905,0.017185103,0.050713573,0.042652223,0.479385,0.5660086,0.32163155,0.6136699,0.55086017,0.47341335,0.5161308,0.51438046,0.51310307,0.5630197,0.5104217,0.5013204,0.48363212,0.5148159,0.5133284,0.5635208,0.5456794,0.50582623
0.16453338,0.9013897,0.3895448,0.35802522,0.0,0.03963864,0.0,0.13963644,6.298254e-08,0.3801452,0.35821706,0.15478973,0.0,0.0,0.14133489,6.327972e-08,0.16984032,0.14825924,0.083040684,4.3758673e-34,4.3995278e-34,0.04266251,0.02051271,0.020537114,0.05621095,0.045963507,0.4788992,0.56590223,0.32047352,0.60774404,0.54991525,0.47395113,0.5161301,0.5143783,0.5131024,0.60942113,0.5116878,0.5025992,0.48363262,0.51481426,0.5133271,0.609924,0.54601604,0.5102668
0.8510143,0.8414285,0.29830235,0.32714963,0.0,0.055367254,0.0,0.10637706,2.0286016e-14,0.29096246,0.32723922,0.17164032,0.0,0.0,0.10731624,2.0381742e-14,0.16657522,0.14563358,0.084577076,1.40945e-40,1.41709e-40,0.047436003,0.01925821,0.021047832,0.057558388,0.04831972,0.47993523,0.5662973,0.32031497,0.6088947,0.5500629,0.47366798,0.5161297,0.51437616,0.51310194,0.59986573,0.5166157,0.50336283,0.48363173,0.5148132,0.51332647,0.6003746,0.55141544,0.5104426
0.5674152,0.6142207,0.054972768,0.21544132,0.028440433,0.0,0.0,0.07284557,0.018577319,0.048940547,0.21681537,0.0887379,0.0,0.0,0.07328749,0.018903898,0.2541909,0.22864188,0.05288101,0.0,0.0,0.049319837,0.0161707,0.015015715,0.05070177,0.044656653,0.4773289,0.5655078,0.32254764,0.6135811,0.5592443,0.4771567,0.51612926,0.51437426,0.5131029,0.5657243,0.4914245,0.4988663,0.48363173,0.51481193,0.51332664,0.5662303,0.526891,0.50358117
0.8837654,0.65569824,0.11237748,0.24699503,0.0,0.018566215,0.0,0.0823205,7.258189e-07,0.10458579,0.24783613,0.13580273,0.0,0.0,0.08288088,7.2519316e-07,0.21133238,0.18777257,0.06762877,0.0,0.0,0.05190937,0.017248945,0.016408693,0.05318602,0.045216642,0.47921035,0.56570166,0.32097158,0.60978377,0.5543276,0.47246233,0.5161296,0.5143738,0.51310325,0.5754479,0.5056093,0.5008529,0.48363164,0.5148117,0.5133259,0.57595724,0.5410054,0.5062703
