lookAtPositionX,lookAtPositionY,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,facePositionX,facePositionY,facePositionZ,faceEulerAnglesX,faceEulerAnglesY,faceEulerAnglesZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,leftEyeEulerAnglesX,leftEyeEulerAnglesY,leftEyeEulerAnglesZ,rightEyePositionX,rightEyePositionY,rightEyePositionY,rightEyeEulerAnglesX,rightEyeEulerAnglesY,rightEyeEulerAnglesZ
0.5,0.5,0.04073624,0.17250597,0.009558946,0.0,0.0,0.23341906,0.001654346,0.038173877,0.17355841,0.10879531,0.0,0.0,0.2352996,0.0016610379,0.28255165,0.27185985,0.049600955,2.1836213e-33,2.1907093e-33,0.06479229,0.019444013,0.02146755,0.06189346,0.050868645,0.48397616,0.56565195,0.36430478,0.7157768,0.56545424,0.46457234,0.5162338,0.5146386,0.51330626,0.55261225,0.4972033,0.49970463,0.4835163,0.5150175,0.5134996,0.5530493,0.53316015,0.50352883
0.5,0.5,0.9312875,0.2843269,0.0,0.022387676,0.0,0.12885444,1.1076499e-05,0.93059635,0.2847925,0.13470054,0.0,0.0,0.13026999,1.1141076e-05,0.27218127,0.26209432,0.06203591,5.24e-42,5.26e-42,0.03492204,0.03691442,0.03618511,0.053986493,0.04969115,0.476712,0.6200205,0.3320897,0.74764925,0.6030548,0.44742176,0.51623505,0.5146407,0.5132869,0.5868504,0.5067353,0.5011818,0.48351207,0.5150237,0.5134718,0.58727396,0.54051983,0.50713706
0.5,0.5,0.16182622,0.19150756,0.03784912,0.0,0.0,0.30815652,0.0025804108,0.1578042,0.19275963,0.07906884,0.0,0.0,0.31197238,0.0024687126,0.576899,0.5610343,0.0454095,0.0,0.0,0.06661667,0.03917961,0.030468844,0.049132932,0.040541776,0.47949755,0.60206324,0.34932148,0.7764214,0.59278464,0.46829724,0.5162337,0.5146294,0.5132822,0.5585122,0.48851982,0.4986505,0.48351553,0.5150116,0.5134658,0.5589472,0.5239841,0.5028396
0.5,0.5,0.11301938,0.15844184,0.011193804,0.0,0.0,0.24999574,0.00021356563,0.103137,0.15953721,0.106567614,0.0,0.0,0.26025057,0.00020430857,0.66591,0.65540904,0.022755252,0.0,0.0,0.07631888,0.04348086,0.03495468,0.061910845,0.04853253,0.4818462,0.6059651,0.3462087,0.76609874,0.56796837,0.46585694,0.5162337,0.5146294,0.5132822,0.54836786,0.49660483,0.49967054,0.48351553,0.5150116,0.5134658,0.54880404,0.53240263,0.5031706
0.0,0.5,0.07185198,0.18603697,0.0,0.012856859,0.0,0.1481298,6.578854e-05,0.06859769,0.18687825,0.12927201,0.0,0.0,0.14958212,6.6507564e-05,0.31372666,0.3081314,0.03546386,0.0,0.0,0.063457735,0.018377574,0.018506464,0.054817162,0.04558099,0.47793722,0.5993182,0.35544878,0.748413,0.5495082,0.4605724,0.51621276,0.5146186,0.51326865,0.55692756,0.5040437,0.5004624,0.4835419,0.51499933,0.5134491,0.5573597,0.53937113,0.50453174
0.0,0.5,0.07101712,0.18667568,0.0,0.0031582608,0.0,0.15295415,5.446864e-06,0.068034954,0.18758918,0.11974332,0.0,0.0,0.15438184,5.506396e-06,0.3157672,0.3105918,0.036919452,0.0,0.0,0.061837386,0.018366799,0.01863045,0.054738812,0.045644157,0.47800106,0.599472,0.35559523,0.75053394,0.54954845,0.46153525,0.5162064,0.514611,0.5132602,0.55711204,0.5009006,0.50010335,0.4835502,0.51499045,0.51343864,0.55754316,0.5362662,0.5041885
0.0,0.5,0.08189513,0.1998763,0.0,0.01213287,0.0,0.15310574,4.1502668e-07,0.07894672,0.2006809,0.12885419,0.0,0.0,0.15438949,4.1956258e-07,0.31198543,0.30642065,0.036708333,0.0,0.0,0.06281184,0.019107817,0.019243298,0.056471,0.04647919,0.47820753,0.5995744,0.35559177,0.74984425,0.55041784,0.4598539,0.5162064,0.514611,0.5132602,0.5609213,0.50362456,0.5004438,0.4835502,0.51499045,0.51343864,0.5613539,0.5390069,0.50480556
1.0,1.0,0.15232883,0.21717912,0.021930682,0.0,0.0,0.22592103,9.956612e-16,0.14425558,0.21825282,0.095712274,0.0,0.0,0.23229304,1.0065447e-15,0.34359083,0.31887394,0.047650013,0.0,0.0,0.06294372,0.023902658,0.020994877,0.06925219,0.054871067,0.4818986,0.5978452,0.35467803,0.78597397,0.5799299,0.47536865,0.5161959,0.51459664,0.51326394,0.5664952,0.49347478,0.4991271,0.48356444,0.51497567,0.5134328,0.56693,0.52908415,0.50391436
1.0,1.0,0.14652458,0.22094138,0.022592867,0.0,0.0,0.2500975,8.243423e-17,0.13921581,0.22202289,0.09520961,0.0,0.0,0.25752404,8.333535e-17,0.3119186,0.28825316,0.044898096,0.0,0.0,0.07124412,0.022956053,0.020563774,0.07038967,0.057266902,0.4825204,0.59738815,0.35502136,0.79566777,0.582903,0.4758459,0.51619416,0.5145935,0.51326674,0.5676434,0.49310327,0.49906126,0.48356643,0.514974,0.5134368,0.56808084,0.5287534,0.50393724
1.0,1.0,0.82203037,0.23426591,0.0,0.025943778,0.0,0.35802597,6.8250205e-18,0.82048196,0.23483594,0.13827682,0.0,0.0,0.3900337,6.8996243e-18,0.23338747,0.21613422,0.06563435,0.0,0.0,0.065170534,0.023342324,0.023022894,0.0701845,0.057170738,0.48164117,0.5969081,0.3551656,0.79241025,0.5825944,0.47979414,0.51619416,0.5145935,0.51326674,0.57156587,0.507838,0.50112957,0.48356643,0.514974,0.5134368,0.57198423,0.541794,0.5060516
1.0,0.0,0.031573758,0.15649094,0.06238377,0.0,0.0,0.0756018,0.011594226,0.030285228,0.1579368,0.054833602,0.0,0.0,0.0757308,0.011946253,0.33009684,0.31329256,0.040913183,0.0,0.0,0.03782711,0.016117247,0.014111166,0.059446044,0.04989159,0.48513913,0.60113597,0.360716,0.71542335,0.6002745,0.4575082,0.51619184,0.5145765,0.51324296,0.5478002,0.48118773,0.49819648,0.4835649,0.5149594,0.5134095,0.5482341,0.5168225,0.50162756
