lookAtPositionX,lookAtPositionY,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,facePositionX,facePositionY,facePositionZ,faceEulerAnglesX,faceEulerAnglesY,faceEulerAnglesZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,leftEyeEulerAnglesX,leftEyeEulerAnglesY,leftEyeEulerAnglesZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,rightEyeEulerAnglesX,rightEyeEulerAnglesY,rightEyeEulerAnglesZ
0.21076596,0.6065202,0.2966964,0.5051215,0.13747665,0.0,0.0,0.11455258,3.99995e-40,0.29410267,0.50711983,0.0,0.01716117,0.0,0.1146309,3.9986e-40,0.2262153,0.22529371,0.0944599,0.0,0.0,0.12933053,0.07030791,0.056904647,0.10318609,0.10415723,0.48121947,0.4682057,0.32738227,0.28897887,0.5799794,0.52798516,0.5168829,0.5153567,0.51419663,0.65462744,0.45991713,0.4872098,0.48304322,0.5154226,0.5143288,0.65473413,0.4949259,0.49837762
0.4985363,0.34653342,0.19989099,0.42845052,0.12792668,0.0,0.0,0.09036521,0.0,0.19714558,0.43004,0.0,0.0063783745,0.0,0.09043596,0.0,0.24642949,0.24533315,0.079638414,0.0,0.0,0.14175135,0.057463616,0.04501799,0.09928742,0.10429049,0.48130956,0.4676458,0.32817453,0.28716105,0.5781711,0.5276944,0.51688415,0.51536703,0.5142009,0.63123786,0.46223855,0.4898655,0.4830375,0.51543367,0.5143302,0.6313418,0.4980962,0.4994881
0.20355046,0.21511054,0.08771744,0.34548676,0.18301733,0.0,0.0,0.0815177,1.9553096e-05,0.08574364,0.34766322,0.0,0.061874546,0.0,0.081528224,1.9812665e-05,0.25469223,0.25355482,0.062398244,0.0,0.0,0.15742023,0.044198766,0.034858357,0.08484892,0.092261724,0.4814083,0.46813703,0.32729965,0.29234517,0.5811145,0.5321245,0.5168888,0.51537573,0.5142085,0.60614747,0.4453924,0.48825526,0.4830305,0.5154396,0.5143318,0.6062426,0.4815634,0.49602345
0.76377803,0.23959708,0.14323583,0.38152713,0.093121864,0.0,0.0,0.08656373,6.297858e-12,0.140212,0.3823797,0.02912305,0.0,0.0,0.086610034,6.3814596e-12,0.26122817,0.26037717,0.07200288,0.0,0.0,0.127558,0.050383292,0.04241989,0.09766701,0.10163837,0.48162332,0.46767116,0.32746822,0.29135323,0.576929,0.5270661,0.5168952,0.51537836,0.514213,0.61668813,0.4721839,0.4933917,0.4830267,0.51544154,0.51433474,0.61678433,0.5085109,0.5020247
0.2596426,0.5170583,0.24061191,0.47149318,0.1617446,0.0,0.0,0.09987059,2.028477e-18,0.23764543,0.4738539,0.0,0.04145879,0.0,0.09989051,2.055401e-18,0.2184519,0.21761069,0.08617873,0.0,0.0,0.15496252,0.05850661,0.044361588,0.09722818,0.10284205,0.48156416,0.46787435,0.32814306,0.28909007,0.5803253,0.52698344,0.5168981,0.51538765,0.5142091,0.644576,0.4525302,0.48590317,0.48302558,0.5154498,0.5143284,0.64467376,0.48775232,0.49635425
0.56007546,0.09056622,0.08045108,0.3200035,0.13760228,0.0,0.0,0.094159745,5.1668267e-06,0.07769389,0.3213877,0.0,0.01648765,0.0,0.09419522,5.210257e-06,0.26850393,0.2673872,0.065869145,0.0,0.0,0.13892794,0.048247356,0.0404384,0.09698643,0.10312418,0.48159918,0.4677189,0.3278092,0.29446125,0.5793463,0.5268845,0.51689816,0.51539296,0.5142223,0.59807736,0.4588963,0.4918422,0.48302478,0.5154553,0.51433897,0.5981674,0.49518466,0.49904224
0.9013476,0.41799176,0.1865917,0.43251878,0.13427752,0.0,0.0,0.08971603,1.6641832e-12,0.18435213,0.4342185,0.0,0.012036124,0.0,0.08979717,1.6781728e-12,0.2175129,0.21608262,0.089612685,0.0,0.0,0.14525278,0.05406672,0.044758324,0.09673636,0.1024386,0.48504964,0.46783188,0.32745337,0.28276363,0.5855682,0.48637247,0.5168972,0.51539296,0.5142144,0.63237333,0.4604771,0.48929772,0.48302686,0.5154558,0.5143317,0.6324707,0.49651045,0.4990532
0.20501453,0.45545238,0.21715152,0.4582725,0.20760494,0.0,0.0,0.09525855,5.3601604e-19,0.21480076,0.46147272,0.0,0.08832631,0.0,0.09525912,5.4052215e-19,0.23293765,0.22929005,0.08321357,0.0,0.0,0.14243233,0.05566979,0.03932931,0.0891002,0.092952564,0.483214,0.4674563,0.32826367,0.2886309,0.58435225,0.5079867,0.51689506,0.5153871,0.5142125,0.6411546,0.43908334,0.48238173,0.48302838,0.5154511,0.51432925,0.6412526,0.4741068,0.49248794
0.43724978,0.25991273,0.13629642,0.39300007,0.20180072,0.0,0.0,0.09480019,1.7264538e-25,0.13405049,0.39572904,0.0,0.0815711,0.0,0.09480905,1.7409686e-25,0.23464057,0.23177773,0.07548844,0.0,0.0,0.14294153,0.051290598,0.038203098,0.087446354,0.09235087,0.48311827,0.46774396,0.32772803,0.28809765,0.5847774,0.50823754,0.5168959,0.5153858,0.5142169,0.620999,0.44017148,0.4852717,0.4830274,0.5154495,0.5143337,0.6210944,0.47584078,0.49403438
0.09399247,0.42411518,0.19294055,0.45766148,0.22550534,0.0,0.0,0.0941915,5.560735e-32,0.19131427,0.46120167,0.0,0.10652809,0.0,0.09418958,5.607484e-32,0.23646533,0.23345153,0.07741526,0.0,0.0,0.15881385,0.050352126,0.037201155,0.08181106,0.0871082,0.4830863,0.46765858,0.3281092,0.29073814,0.58552206,0.5103746,0.51689684,0.515384,0.51421577,0.64122146,0.4338099,0.48085698,0.48302695,0.5154471,0.51433307,0.6413186,0.4687405,0.49092877
