lookAtPositionX,lookAtPositionY,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,facePositionX,facePositionY,facePositionZ,faceEulerAnglesX,faceEulerAnglesY,faceEulerAnglesZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,leftEyeEulerAnglesX,leftEyeEulerAnglesY,leftEyeEulerAnglesZ,rightEyePositionX,rightEyePositionY,rightEyePositionY,rightEyeEulerAnglesX,rightEyeEulerAnglesY,rightEyeEulerAnglesZ
0.0,0.0,0.0,0.029311266,0.37505242,0.0,0.0,0.15236142,0.42212424,0.0,0.030024143,0.0,0.26161844,0.0,0.15192369,0.4221136,0.21490443,0.21476556,0.059544645,0.0,0.0,0.021177677,0.021605656,0.01542959,0.064421386,0.055923607,0.5105123,0.57094824,0.35586149,0.6857172,0.5158896,0.47209382,0.51664674,0.51474506,0.51354396,0.5091934,0.38546467,0.4979122,0.48332748,0.514833,0.5135901,0.5092893,0.42010593,0.49852183
0.0,0.0,0.0,0.02219187,0.38459983,0.0,0.0,0.15033561,0.3947115,0.0,0.022814976,0.0,0.2713978,0.0,0.14994994,0.39467964,0.24157357,0.24150543,0.05558181,0.0,0.0,0.021474795,0.021313976,0.015573874,0.062080555,0.05410248,0.5111048,0.5705998,0.35597497,0.6845478,0.5135284,0.47205448,0.51664674,0.51474506,0.51354396,0.50696987,0.38254207,0.4983776,0.48332748,0.514833,0.5135901,0.50706553,0.41711485,0.498834
1.0,0.0,0.0,0.10621509,0.16517867,0.0,0.0,0.18516469,0.28840292,0.0,0.106973246,0.0,0.046202622,0.0,0.18497492,0.28836057,0.32028788,0.31915036,0.039623685,0.0,0.0,0.020039257,0.024235254,0.020629806,0.092615284,0.080880366,0.5070765,0.57135,0.35899836,0.68098104,0.5449486,0.5330175,0.5166719,0.51476717,0.51364166,0.53259456,0.44967267,0.49672014,0.48328134,0.5148381,0.5136694,0.5326737,0.48593596,0.49907976
1.0,0.0,0.0,0.096690685,0.15168321,0.0,0.0,0.18939824,0.275652,0.0,0.09736473,0.0,0.032874715,0.0,0.18927231,0.27563253,0.32782325,0.32695162,0.040174864,0.0,0.0,0.019999225,0.02422751,0.020753544,0.093833275,0.08099516,0.5068865,0.5710943,0.3591008,0.68137777,0.5447502,0.53241086,0.51664454,0.51478934,0.51365983,0.52965945,0.45370534,0.49725458,0.4832905,0.5148666,0.5136737,0.5297444,0.48992932,0.49940023
1.0,0.0,0.0,0.08112566,0.1598415,0.0,0.0,0.19496219,0.26575962,0.0,0.081763014,0.0,0.041808452,0.0,0.19480546,0.26571164,0.33688977,0.33604217,0.0413597,0.0,0.0,0.019846555,0.023535654,0.020402407,0.08869107,0.077407785,0.5068718,0.57102823,0.3590244,0.6834871,0.5462712,0.533656,0.51664454,0.51478934,0.51365983,0.52490824,0.4512506,0.49757335,0.4832905,0.5148666,0.5136737,0.52499264,0.48725837,0.49936265
1.0,0.0,0.0,0.08157763,0.1203561,0.0,0.0,0.20185678,0.31895784,0.0,0.08208345,0.0,0.0015208762,0.0,0.20169985,0.31896722,0.36088854,0.3600542,0.04172967,0.0,0.0,0.022000154,0.024433706,0.020516172,0.086345084,0.07444537,0.5062799,0.57082224,0.3591019,0.68626505,0.53357416,0.52777034,0.51666033,0.51481736,0.51370573,0.5248924,0.46323454,0.49816978,0.48326805,0.5148971,0.51371425,0.5249794,0.4994778,0.4999739
1.0,0.0,0.0,0.08664953,0.12747598,0.0,0.0,0.19929497,0.31059995,0.0,0.08719614,0.0,0.008772863,0.0,0.19922617,0.31065255,0.37043947,0.36931133,0.04097981,0.0,0.0,0.023552168,0.025125131,0.020760851,0.08573204,0.07304262,0.50674385,0.5710336,0.35878438,0.6869495,0.5334481,0.5271276,0.51666033,0.51481736,0.51370573,0.5264461,0.46119443,0.49794763,0.48326805,0.5148971,0.51371425,0.5265331,0.497401,0.49986196
1.0,0.0,0.0,0.07988725,0.117967114,0.0,0.0,0.19912408,0.31579855,0.0,0.08037532,0.00091694004,0.0,0.0,0.19907813,0.31582725,0.36498246,0.36421424,0.040093545,0.0,0.0,0.02356215,0.024864152,0.020920102,0.0837059,0.071711555,0.50685215,0.57086927,0.35878915,0.68635046,0.53328645,0.5272673,0.5166581,0.5148167,0.5137116,0.524418,0.46400464,0.49824226,0.4832729,0.5148952,0.5137196,0.5245037,0.50026745,0.5000131
1.0,0.0,0.0,0.046301067,0.113112494,0.0,0.0,0.22752698,0.3213257,0.0,0.046699364,0.005290119,0.0,0.0,0.22750211,0.321345,0.33442912,0.33425498,0.043908596,0.0,0.0,0.02487821,0.02313352,0.020593274,0.08759624,0.077032976,0.5065996,0.5706595,0.3586489,0.6869945,0.5327022,0.52624494,0.51666313,0.5148582,0.5137493,0.51419145,0.46550092,0.49902132,0.4832716,0.5149392,0.51375425,0.51427937,0.5016528,0.5000472
1.0,0.0,0.0,0.056532104,0.10340066,0.0,0.0,0.22310565,0.31606275,0.0,0.056931183,0.015296898,0.0,0.0,0.22308955,0.31610775,0.33731315,0.33699808,0.043405905,0.0,0.0,0.025807481,0.023338828,0.020644572,0.084609166,0.073748566,0.50684327,0.57076216,0.35849363,0.6868121,0.5330254,0.52544457,0.5166633,0.5148586,0.51374984,0.5173712,0.4683257,0.49889985,0.48327145,0.51493967,0.5137548,0.51745933,0.50455916,0.50015926
