lookAtPositionX,lookAtPositionY,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,facePositionX,facePositionY,facePositionZ,faceEulerAnglesX,faceEulerAnglesY,faceEulerAnglesZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,leftEyeEulerAnglesX,leftEyeEulerAnglesY,leftEyeEulerAnglesZ,rightEyePositionX,rightEyePositionY,rightEyePositionY,rightEyeEulerAnglesX,rightEyeEulerAnglesY,rightEyeEulerAnglesZ
1.0,0.5,0.29270914,0.43615222,0.016935581,0.0,0.0,0.1016571,0.0,0.29229447,0.43534178,0.10522276,0.0,0.0,0.10186424,0.0,0.28636494,0.28641224,0.120916605,0.0,0.0,0.013249668,0.029186334,0.041813944,0.07362874,0.06734865,0.5016845,0.44641012,0.34024012,0.25710702,0.54464877,0.58784944,0.516884,0.5152349,0.5142027,0.6331171,0.49509022,0.4986611,0.483048,0.51525736,0.5141489,0.6331251,0.5310906,0.5084729
0.0,0.5,0.23886201,0.3932727,0.10877433,0.0,0.0,0.1150622,0.0,0.23874004,0.3941284,0.013116859,0.0,0.0,0.11529753,0.0,0.30184135,0.30228359,0.10576314,0.0,0.0,0.015022996,0.025614634,0.03401187,0.07086008,0.06741665,0.5019199,0.4463065,0.34056783,0.25815213,0.5457796,0.5897915,0.5168899,0.5152463,0.514202,0.6205003,0.46776366,0.4920832,0.48304826,0.51526785,0.5141518,0.62050986,0.50391304,0.5009618
0.0,0.5,0.24294479,0.39597666,0.10976441,0.0,0.0,0.116281286,0.0,0.2428322,0.39685172,0.01224121,0.0,0.0,0.11653544,0.0,0.30182013,0.30231404,0.10782193,0.0,0.0,0.0151347555,0.02636666,0.034834195,0.073000535,0.069973834,0.50173366,0.4463079,0.3405741,0.2593729,0.54691285,0.58956736,0.5168897,0.5152495,0.5142008,0.6211131,0.4673162,0.49193102,0.48305097,0.5152701,0.514151,0.62112176,0.5034916,0.5008627
0.0,0.5,0.25900996,0.4015101,0.10877172,0.0,0.0,0.12590587,0.0,0.25888088,0.4023781,0.012749993,0.0,0.0,0.1262544,0.0,0.3097849,0.3100055,0.10741854,0.0,0.0,0.014388583,0.027794985,0.03681555,0.07344253,0.07045499,0.50231755,0.44623545,0.3409481,0.25626448,0.54700065,0.59041554,0.51688963,0.5152501,0.5142006,0.6229977,0.46783176,0.49192944,0.48305148,0.5152706,0.51415086,0.623006,0.5038396,0.5009641
0.0,0.5,0.21853024,0.4000734,0.13214447,0.0,0.0,0.1172984,0.0,0.21851607,0.4013493,0.0,0.010600635,0.0,0.11741472,0.0,0.29920352,0.29976892,0.098251924,0.0,0.0,0.017112551,0.0242218,0.030035734,0.07454092,0.072286494,0.5025666,0.44611204,0.34061083,0.26142335,0.54685754,0.5883829,0.51689464,0.51525784,0.5141963,0.62258625,0.46068758,0.4901752,0.48305142,0.5152777,0.51415056,0.6225951,0.49670812,0.4991763
0.0,0.5,0.22545166,0.40640247,0.14100644,0.0,0.0,0.118933536,0.0,0.22544433,0.4078489,0.0,0.01974129,0.0,0.11901421,0.0,0.30054876,0.3010364,0.09793431,0.0,0.0,0.01739518,0.024167977,0.03009001,0.074019335,0.07170264,0.5025925,0.4462415,0.34063822,0.26258057,0.5466784,0.58827543,0.5168938,0.51525944,0.51419467,0.6244867,0.4583496,0.48942426,0.48305374,0.515278,0.5141499,0.6244941,0.49425673,0.49853972
0.0,0.5,0.23148495,0.40543532,0.14017993,0.0,0.0,0.12196345,0.0,0.23148383,0.40686283,0.0,0.019092849,0.0,0.12204474,0.0,0.29795197,0.29857856,0.0979376,0.0,0.0,0.017544806,0.024097756,0.030192655,0.07499475,0.07308801,0.5026023,0.44629416,0.3406479,0.2625026,0.5469373,0.58860105,0.5168937,0.51525974,0.51419437,0.6243092,0.4586045,0.48950443,0.4830542,0.51527804,0.5141498,0.6243164,0.49446955,0.49859592
0.0,0.0,0.0,0.159578,0.31944433,0.0,0.0,0.121374235,0.102709614,0.0,0.16145474,0.0,0.20226222,0.0,0.12124625,0.10199929,0.34182817,0.34247112,0.04300852,0.0,0.0,0.014917729,0.015244955,0.01733527,0.05823243,0.0589204,0.50292945,0.44672108,0.33970213,0.27285898,0.5397776,0.5927235,0.5168935,0.51525867,0.5141818,0.54974,0.40278575,0.4903593,0.4830583,0.51527494,0.51413816,0.54975283,0.43840837,0.49386683
0.0,0.0,0.0,0.17650573,0.28377694,0.0,0.0,0.1221123,0.06433532,0.0,0.17830832,0.0,0.16485937,0.0,0.12199433,0.06374491,0.33931586,0.33987936,0.044662356,0.0,0.0,0.014256403,0.016077852,0.01829216,0.060669564,0.060621493,0.5029947,0.446644,0.33998495,0.27031475,0.5401589,0.5927427,0.5168951,0.51525927,0.514185,0.55476606,0.41387087,0.4905761,0.48305768,0.51527494,0.51414263,0.55477786,0.44998646,0.4945081
0.0,0.0,0.0,0.20633297,0.23893954,0.0,0.0,0.12363582,0.030709954,0.0,0.20802218,0.0,0.11850567,0.0,0.12353987,0.030405845,0.3428362,0.3432254,0.046772223,0.0,0.0,0.013953883,0.016808227,0.018946538,0.060936313,0.060055375,0.5027538,0.44675183,0.339877,0.27332315,0.5417799,0.59189886,0.5168954,0.5152594,0.5141856,0.5637552,0.42761123,0.49075276,0.4830576,0.51527494,0.5141434,0.5637661,0.46410805,0.4954017
